time;WWT_Tg
01.01.1970;0.7030110364562051
01.02.1970;0.8014184628580207
01.03.1970;0.947251255649127
01.04.1970;1.3526881379695979
01.05.1970;1.815181627646087
01.06.1970;2.2018471347845523
01.07.1970;2.503572541324382
01.08.1970;2.3972726393380577
01.09.1970;1.8027899495736226
01.10.1970;1.2836482691783628
01.11.1970;0.9085937323263559
01.12.1970;0.7076811684238661
01.01.1971;0.7223745624989816
01.02.1971;0.804006322156078
01.03.1971;0.9902562311764869
01.04.1971;1.3854720015357922
01.05.1971;1.8284906764900897
01.06.1971;2.1867676843710355
01.07.1971;2.6498440990500045
01.08.1971;2.4202448622906756
01.09.1971;1.808260724669056
01.10.1971;1.2719240180984894
01.11.1971;0.9151235028321031
01.12.1971;0.7604258232722345
01.01.1972;0.7210996958106358
01.02.1972;0.7816656099446815
01.03.1972;1.0505963660919715
01.04.1972;1.37712003362847
01.05.1972;1.840415155492308
01.06.1972;2.4138982446441646
01.07.1972;2.7100823943566352
01.08.1972;2.4413879436552617
01.09.1972;1.771384371470205
01.10.1972;1.3431848964466135
01.11.1972;0.9840399841287256
01.12.1972;0.8045025926928681
01.01.1973;0.7709847251318711
01.02.1973;0.9050817882322139
01.03.1973;1.0891503079379081
01.04.1973;1.5314724935489823
01.05.1973;1.9370986490631072
01.06.1973;2.3922678153016372
01.07.1973;2.700709658904895
01.08.1973;2.5777093190986275
01.09.1973;1.8625122929129259
01.10.1973;1.2975237246322648
01.11.1973;0.9328815523236569
01.12.1973;0.7362021261241152
01.01.1974;0.7726531862807317
01.02.1974;0.863315678607869
01.03.1974;1.1018441501614857
01.04.1974;1.504985175796507
01.05.1974;1.9656204397627102
01.06.1974;2.4037082382070394
01.07.1974;2.707073020623455
01.08.1974;2.5840099076287744
01.09.1974;1.987935824174754
01.10.1974;1.3614935226671094
01.11.1974;1.0058460631353572
01.12.1974;0.8086417304479623
01.01.1975;0.8026666602766239
01.02.1975;0.88401900326067
01.03.1975;1.11664564983099
01.04.1975;1.561205144280309
01.05.1975;1.9742966574295004
01.06.1975;2.427264222638827
01.07.1975;2.7322452081535786
01.08.1975;2.6383039155631947
01.09.1975;2.0598924985570077
01.10.1975;1.3845279237508397
01.11.1975;0.958228295011178
01.12.1975;0.7681233342293671
01.01.1976;0.8065734618348789
01.02.1976;0.9048154037253
01.03.1976;1.1158571156832542
01.04.1976;1.5200493550111482
01.05.1976;2.0794398258739566
01.06.1976;2.570620806233707
01.07.1976;2.8945108522946628
01.08.1976;2.6632808265840406
01.09.1976;2.022804278301723
01.10.1976;1.4811569610249689
01.11.1976;1.035485354016551
01.12.1976;0.8680750130095086
01.01.1977;0.8066174400977733
01.02.1977;0.9409459033986922
01.03.1977;1.252042137320376
01.04.1977;1.5920376499687128
01.05.1977;2.028541133518756
01.06.1977;2.574513274662901
01.07.1977;2.90088065328872
01.08.1977;2.6285371321638027
01.09.1977;2.0489579177896187
01.10.1977;1.5593333593271497
01.11.1977;1.1070478231366199
01.12.1977;0.8891966681129978
01.01.1978;0.8624558004589238
01.02.1978;0.9577685092009766
01.03.1978;1.2003267222981997
01.04.1978;1.6156892736344863
01.05.1978;2.185635212162236
01.06.1978;2.6721515956977178
01.07.1978;2.9572232931814533
01.08.1978;2.766035893367938
01.09.1978;2.1001907310763546
01.10.1978;1.5055476914126062
01.11.1978;1.109776408621843
01.12.1978;0.905892849691312
01.01.1979;0.8934694371338991
01.02.1979;0.9882443337855413
01.03.1979;1.2146131742099042
01.04.1979;1.5941914745214476
01.05.1979;2.158146829316053
01.06.1979;2.789658739973254
01.07.1979;2.972217449063447
01.08.1979;2.845341302278516
01.09.1979;2.1293163461473794
01.10.1979;1.6033447336942286
01.11.1979;1.1170941150378693
01.12.1979;0.9360651185724445
01.01.1980;0.8884032431307757
01.02.1980;1.0119682302479986
01.03.1980;1.2436617032899935
01.04.1980;1.7155892271567432
01.05.1980;2.245638915379013
01.06.1980;2.813014434305123
01.07.1980;3.0128044754067163
01.08.1980;2.8196075787418726
01.09.1980;2.208845591469235
01.10.1980;1.5986499490592319
01.11.1980;1.1869266898386914
01.12.1980;0.9133322539097368
01.01.1981;0.8957914939114093
01.02.1981;1.0266397502964881
01.03.1981;1.3330459073710543
01.04.1981;1.7412919665007816
01.05.1981;2.2279541780427814
01.06.1981;2.876421892346335
01.07.1981;3.1906610337900325
01.08.1981;2.909895280725844
01.09.1981;2.234889888729993
01.10.1981;1.5992075116346904
01.11.1981;1.1189843537876711
01.12.1981;0.9375041344466151
01.01.1982;0.9484583387521217
01.02.1982;1.0378691281973496
01.03.1982;1.2841445930359485
01.04.1982;1.7092948262811365
01.05.1982;2.332114972502217
01.06.1982;2.8470762948989288
01.07.1982;3.204968898642511
01.08.1982;2.984239551900081
01.09.1982;2.309689156222137
01.10.1982;1.7193836434729028
01.11.1982;1.2226651294075481
01.12.1982;0.9953957035995258
01.01.1983;0.9856220573715302
01.02.1983;1.06528317384323
01.03.1983;1.3411765753086917
01.04.1983;1.8226540308044505
01.05.1983;2.398667582642417
01.06.1983;2.8772339795548705
01.07.1983;3.3404891273556925
01.08.1983;3.083999939761128
01.09.1983;2.4402163108476125
01.10.1983;1.6696171339032022
01.11.1983;1.2083723720200235
01.12.1983;0.9726292297282129
01.01.1984;0.9862820773590834
01.02.1984;1.0679725470285613
01.03.1984;1.3971177796734886
01.04.1984;1.8778221911086388
01.05.1984;2.5119861103769545
01.06.1984;2.9965317341243263
01.07.1984;3.343552623024564
01.08.1984;3.1953291098634704
01.09.1984;2.370677611763576
01.10.1984;1.7452242227444688
01.11.1984;1.2955038324014831
01.12.1984;1.0014287064225904
01.01.1985;1.0026210826851087
01.02.1985;1.1347564326907074
01.03.1985;1.4138982244840863
01.04.1985;1.9176048799985905
01.05.1985;2.5288107172959706
01.06.1985;3.040731069242813
01.07.1985;3.397557043439193
01.08.1985;3.346663892614738
01.09.1985;2.4318318904168077
01.10.1985;1.7881100224655622
01.11.1985;1.2758713894769336
01.12.1985;1.0514478653971073
01.01.1986;1.0442309500358902
01.02.1986;1.1278739510551625
01.03.1986;1.4605466718725648
01.04.1986;1.9870977203500757
01.05.1986;2.633912667090259
01.06.1986;3.2459808312258507
01.07.1986;3.4475641861327957
01.08.1986;3.3098941106987096
01.09.1986;2.4957899481140258
01.10.1986;1.7996510300369783
01.11.1986;1.3065202933734876
01.12.1986;1.0723814532787395
01.01.1987;1.0372006641636196
01.02.1987;1.213482641419923
01.03.1987;1.4298876355366987
01.04.1987;1.9721214796445186
01.05.1987;2.5587010019097263
01.06.1987;3.16767301732624
01.07.1987;3.6576763719788437
01.08.1987;3.417864512885353
01.09.1987;2.671310056917176
01.10.1987;1.9226993303725044
01.11.1987;1.3583658814744386
01.12.1987;1.1157249408176233
01.01.1988;1.1668624184683938
01.02.1988;1.2673857999702156
01.03.1988;1.5122556911934544
01.04.1988;2.042064424744434
01.05.1988;2.7202623965731583
01.06.1988;3.3305194516075036
01.07.1988;3.72651924093617
01.08.1988;3.390184154603243
01.09.1988;2.614833251104198
01.10.1988;1.889191882610188
01.11.1988;1.317155941448785
01.12.1988;1.1045020613986538
01.01.1989;1.1302370190355793
01.02.1989;1.2642729993391901
01.03.1989;1.5945243909215974
01.04.1989;2.110773116396154
01.05.1989;2.7689610334457435
01.06.1989;3.2973498801339405
01.07.1989;3.6840130523347057
01.08.1989;3.4694277603773136
01.09.1989;2.698020952977983
01.10.1989;1.989125366068455
01.11.1989;1.4380678300809748
01.12.1989;1.1900588264428733
01.01.1990;1.166511647260311
01.02.1990;1.361013282929242
01.03.1990;1.6332995432002058
01.04.1990;2.0924507067303257
01.05.1990;2.6755234278180193
01.06.1990;3.3518065916267927
01.07.1990;3.7202790985784597
01.08.1990;3.5765657730642766
01.09.1990;2.7001827378545706
01.10.1990;2.0203702839490725
01.11.1990;1.5228913325693025
01.12.1990;1.2054598807142662
01.01.1991;1.1919852142940204
01.02.1991;1.3291959522148782
01.03.1991;1.659446579998056
01.04.1991;2.112969768422906
01.05.1991;2.683264287293465
01.06.1991;3.3999932682338874
01.07.1991;3.8983989302484634
01.08.1991;3.6238160613653188
01.09.1991;2.8221990529116594
01.10.1991;1.9759329820072906
01.11.1991;1.4330700169981703
01.12.1991;1.176857438013805
01.01.1992;1.1915943515058514
01.02.1992;1.3580924830426069
01.03.1992;1.6814623334265364
01.04.1992;2.2412521853596776
01.05.1992;2.8249184505303817
01.06.1992;3.383272112171866
01.07.1992;3.8553379659078777
01.08.1992;3.6588994780142383
01.09.1992;2.776291894288858
01.10.1992;1.9664054038323364
01.11.1992;1.483533422687989
01.12.1992;1.2790024026769546
01.01.1993;1.226173964512229
01.02.1993;1.3841695221434007
01.03.1993;1.6759356825402403
01.04.1993;2.2226216808633277
01.05.1993;2.916573008384907
01.06.1993;3.5256184020062
01.07.1993;3.726100604362173
01.08.1993;3.5585992879438497
01.09.1993;2.8028995854891083
01.10.1993;2.097796807379575
01.11.1993;1.5252642686437172
01.12.1993;1.2896718838271857
01.01.1994;1.2978204918726108
01.02.1994;1.3857427285924906
01.03.1994;1.7633052400348723
01.04.1994;2.277442217221577
01.05.1994;2.9539265703217237
01.06.1994;3.445202559718837
01.07.1994;3.980303636350139
01.08.1994;3.692008692107917
01.09.1994;2.741911181404766
01.10.1994;2.0441429407099454
01.11.1994;1.6277727398240343
01.12.1994;1.3037480673320019
01.01.1995;1.274484145666646
01.02.1995;1.4833403263192229
01.03.1995;1.7751055617332159
01.04.1995;2.2991523505307803
01.05.1995;2.958984986892046
01.06.1995;3.6308574637430397
01.07.1995;3.946914799878647
01.08.1995;3.7647806027094974
01.09.1995;2.8428516853776276
01.10.1995;2.230241375963757
01.11.1995;1.5738645157419742
01.12.1995;1.2868366444513397
01.01.1996;1.3470346781076512
01.02.1996;1.4733700264031675
01.03.1996;1.8337627724046068
01.04.1996;2.2848044988641507
01.05.1996;3.053888959377733
01.06.1996;3.6324163235325666
01.07.1996;3.9482830700108207
01.08.1996;3.7320973525432546
01.09.1996;2.9126660626956102
01.10.1996;2.185751446929236
01.11.1996;1.6179361414494764
01.12.1996;1.3346458126000886
01.01.1997;1.3100312385665909
01.02.1997;1.4798139113595237
01.03.1997;1.8716198012323162
01.04.1997;2.2329961757818535
01.05.1997;3.0179356194715385
01.06.1997;3.677631761497741
01.07.1997;4.073754543111905
01.08.1997;3.9226734449403327
01.09.1997;2.8904523791946337
01.10.1997;2.252489029031383
01.11.1997;1.7367373928686696
01.12.1997;1.4341370122464197
01.01.1998;1.3735207746352363
01.02.1998;1.6061972076311961
01.03.1998;1.8559699216969834
01.04.1998;2.579439249869741
01.05.1998;3.1177678854208213
01.06.1998;3.6680720974673644
01.07.1998;4.025667075696831
01.08.1998;3.7730565901016635
01.09.1998;3.0653134211726987
01.10.1998;2.2901353144546044
01.11.1998;1.6701910058387521
01.12.1998;1.3759575704961677
01.01.1999;1.4165692801583687
01.02.1999;1.6461181473190287
01.03.1999;1.97788811012035
01.04.1999;2.5961799243820387
01.05.1999;3.066792343549564
01.06.1999;3.71770506729294
01.07.1999;4.10281553466822
01.08.1999;3.7941895191189414
01.09.1999;3.187260284674672
01.10.1999;2.30196935779036
01.11.1999;1.6994699939186046
01.12.1999;1.3985926392462356
01.01.2000;1.4205488401734134
01.02.2000;1.55490997969708
01.03.2000;1.960982395524318
01.04.2000;2.6507792380297057
01.05.2000;3.2716894927758795
01.06.2000;3.7765360038014038
01.07.2000;4.2061194973968705
01.08.2000;3.9421349570631135
01.09.2000;3.0906773271094874
01.10.2000;2.353891951987594
01.11.2000;1.7569803075356136
01.12.2000;1.5151288612323717
01.01.2001;1.463633320026182
01.02.2001;1.6282135778901379
01.03.2001;2.057916509577622
01.04.2001;2.5709447493326425
01.05.2001;3.34124588140885
01.06.2001;3.751441534709841
01.07.2001;4.270386174164428
01.08.2001;3.9447857586193464
01.09.2001;3.1443356793223094
01.10.2001;2.5097031482112286
01.11.2001;1.7772031092230072
01.12.2001;1.4793934092360836
01.01.2002;1.4830686247531395
01.02.2002;1.7369062850361618
01.03.2002;2.182841894687116
01.04.2002;2.6692724334679943
01.05.2002;3.339952036591432
01.06.2002;3.929135894190281
01.07.2002;4.443340093045282
01.08.2002;3.9721485414324604
01.09.2002;3.144335839579451
01.10.2002;2.391185526690437
01.11.2002;1.8121910047772383
01.12.2002;1.5337069212092165
01.01.2003;1.5214184607188437
01.02.2003;1.7586041079775399
01.03.2003;2.0758276399063695
01.04.2003;2.7326052795804587
01.05.2003;3.472763961824927
01.06.2003;4.045344347644007
01.07.2003;4.372958491898271
01.08.2003;4.1780932176486205
01.09.2003;3.2651930950635273
01.10.2003;2.4511765333743565
01.11.2003;1.8972723026312879
01.12.2003;1.536552457739436
01.01.2004;1.5911522849611572
01.02.2004;1.8092450190871376
01.03.2004;2.2493621384181424
01.04.2004;2.846610890160901
01.05.2004;3.4020804436383463
01.06.2004;4.006781650842522
01.07.2004;4.4170159102491535
01.08.2004;4.204569148164304
01.09.2004;3.3971238315886136
01.10.2004;2.5587658479411783
01.11.2004;2.011133499216167
01.12.2004;1.6679379164405497
01.01.2005;1.5898549284547332
01.02.2005;1.8115657779337717
01.03.2005;2.1987366002619484
01.04.2005;2.889182107216221
01.05.2005;3.51024339096437
01.06.2005;4.342365658863544
01.07.2005;4.576122737113609
01.08.2005;4.155496325319149
01.09.2005;3.506255146647726
01.10.2005;2.6150318001249926
01.11.2005;1.9796227086384617
01.12.2005;1.5833366671203415
01.01.2006;1.6256743830821696
01.02.2006;1.9067524725969927
01.03.2006;2.218714977235578
01.04.2006;2.8526255616392806
01.05.2006;3.526863056912516
01.06.2006;4.270850666540562
01.07.2006;4.634121693520611
01.08.2006;4.393825595377613
01.09.2006;3.4005895813844296
01.10.2006;2.866125420106431
01.11.2006;2.065772957750269
01.12.2006;1.6894188178407203
01.01.2007;1.7415872436293325
01.02.2007;2.0091378387981833
01.03.2007;2.3427708425028584
01.04.2007;3.002985166869534
01.05.2007;3.8350776591567115
01.06.2007;4.370630136803721
01.07.2007;4.6309269389885115
01.08.2007;4.515504742929064
01.09.2007;3.5557708920946194
01.10.2007;2.6823566559541803
01.11.2007;2.0261200246163
01.12.2007;1.732887592101035
01.01.2008;1.709835550257939
01.02.2008;1.8876603782380987
01.03.2008;2.505729696709984
01.04.2008;3.089713976338431
01.05.2008;3.7677399439314954
01.06.2008;4.234296252770947
01.07.2008;4.853176481759899
01.08.2008;4.528978491126139
01.09.2008;3.6677662363618273
01.10.2008;2.901823695438108
01.11.2008;2.1267788695765386
01.12.2008;1.8092000565834951
01.01.2009;1.7029820261287332
01.02.2009;2.0494878002888384
01.03.2009;2.4237904660017673
01.04.2009;3.051631274628611
01.05.2009;3.7817008715929465
01.06.2009;4.563304013832088
01.07.2009;4.789391247304043
01.08.2009;4.543386385255804
01.09.2009;3.679059834415716
01.10.2009;2.8616778735482296
01.11.2009;2.059852492951374
01.12.2009;1.8095010074471094
01.01.2010;1.7940683892647717
01.02.2010;2.105609141426048
01.03.2010;2.5529533426329194
01.04.2010;3.1522808979050767
01.05.2010;3.9169273902685218
01.06.2010;4.558349016329636
01.07.2010;5.162561031566148
01.08.2010;4.780228192862101
01.09.2010;3.68823575579723
01.10.2010;2.786604901916738
01.11.2010;2.184458275286737
01.12.2010;1.7412393443669112
01.01.2011;1.7527456396175183
01.02.2011;2.0717315253450304
01.03.2011;2.500530394983487
01.04.2011;3.2013030331377017
01.05.2011;4.013701310340448
01.06.2011;4.746166981105763
01.07.2011;5.180644604594458
01.08.2011;4.823637837792502
01.09.2011;3.848424514752797
01.10.2011;2.956325145959107
01.11.2011;2.324983720109056
01.12.2011;1.8179881199774741
01.01.2012;1.7998823210229415
01.02.2012;1.9801302787716129
01.03.2012;2.5187408675107092
01.04.2012;3.2747647134650983
01.05.2012;4.199952107785853
01.06.2012;4.901813253689573
01.07.2012;5.287912334407479
01.08.2012;4.900768126007735
01.09.2012;3.785890960344588
01.10.2012;2.996054474512215
01.11.2012;2.2633067639556517
01.12.2012;1.8873768005526939
01.01.2013;1.903208418782879
01.02.2013;2.1867211923071275
01.03.2013;2.699928414144483
01.04.2013;3.206879343198122
01.05.2013;4.191113395416102
01.06.2013;4.716727529663445
01.07.2013;5.335506398579429
01.08.2013;5.1406051152313035
01.09.2013;3.930006724118671
01.10.2013;3.0547888527649616
01.11.2013;2.3044044462894546
01.12.2013;1.874713669242974
01.01.2014;1.9560523832052412
01.02.2014;2.15582691223418
01.03.2014;2.6701616326637225
01.04.2014;3.443941962331602
01.05.2014;4.246653098119425
01.06.2014;4.982569176686805
01.07.2014;5.39054763607307
01.08.2014;4.925395682382728
01.09.2014;4.0632784102585715
01.10.2014;3.18172109928926
01.11.2014;2.417057252655933
01.12.2014;1.9311688042180426
01.01.2015;1.9660187625467747
01.02.2015;2.230284958829161
01.03.2015;2.6726545062693225
01.04.2015;3.331560818492227
01.05.2015;4.40606081910818
01.06.2015;4.9574622903201595
01.07.2015;5.360339160701416
01.08.2015;5.168776145971632
01.09.2015;4.1748280583638735
01.10.2015;3.280439383442201
01.11.2015;2.4907148855820975
01.12.2015;2.088318317979276
01.01.2016;2.027442503122637
01.02.2016;2.3322846987888664
01.03.2016;2.8337149351287247
01.04.2016;3.6901550850700318
01.05.2016;4.300883340513875
01.06.2016;5.021152636682061
01.07.2016;5.494568981585501
01.08.2016;5.299186773186227
01.09.2016;4.219497806076819
01.10.2016;3.1664481800116997
01.11.2016;2.3547883333984476
01.12.2016;2.0987890195161567
01.01.2017;2.068846320649998
01.02.2017;2.3116198842977354
01.03.2017;2.814085529721239
01.04.2017;3.61734813034862
01.05.2017;4.556884720959499
01.06.2017;5.059010634984805
01.07.2017;5.785771695785539
01.08.2017;5.348611870492159
01.09.2017;4.294389148889912
01.10.2017;3.2217412085182704
01.11.2017;2.4079920856686607
01.12.2017;2.048601236241942
01.01.2018;2.0406873543871002
01.02.2018;2.305168580855193
01.03.2018;2.9378299065589357
01.04.2018;3.6554518819080237
01.05.2018;4.536741775471004
01.06.2018;5.273615053563593
01.07.2018;5.9139176294038815
01.08.2018;5.486824483778895
01.09.2018;4.288984036023549
01.10.2018;3.249564388319224
01.11.2018;2.5682977751488183
01.12.2018;2.148628429031526
01.01.2019;2.1016491764067586
01.02.2019;2.3888770915273683
01.03.2019;2.930424355963673
01.04.2019;3.6892248505134333
01.05.2019;4.536480445585283
01.06.2019;5.489979366144229
01.07.2019;5.786489116472894
01.08.2019;5.427306358192772
01.09.2019;4.4224332168600915
01.10.2019;3.36762544596128
01.11.2019;2.623133159206328
01.12.2019;2.1596190289626316
01.01.2020;2.2164245203806945
01.02.2020;2.4945301335595
01.03.2020;2.999730797389174
01.04.2020;3.644693615571392
01.05.2020;4.711182235849268
01.06.2020;5.425387532572078
01.07.2020;5.665628557943844
01.08.2020;5.703860991755878
01.09.2020;4.527673128586657
01.10.2020;3.3613130957198813
01.11.2020;2.6125394427049877
01.12.2020;2.1439589624087274
01.01.2021;2.1578294147281873
01.02.2021;2.506494719109199
01.03.2021;3.0664341908738857
01.04.2021;3.7374825249976307
01.05.2021;4.629775073785981
01.06.2021;5.567079837444048
01.07.2021;6.114591123022844
01.08.2021;5.548972579337468
01.09.2021;4.667704191216345
01.10.2021;3.423188255080488
01.11.2021;2.6383086947869705
01.12.2021;2.221854296956273
01.01.2022;2.2308068223474775
01.02.2022;2.463850764748892
01.03.2022;3.1801392261687105
01.04.2022;3.926421061454246
01.05.2022;4.559147083130895
01.06.2022;5.688839442004105
01.07.2022;5.963374797353398
01.08.2022;5.839916155617654
01.09.2022;4.520754336566136
01.10.2022;3.4562035236739304
01.11.2022;2.753805453322262
01.12.2022;2.252868013005303
